ID,VIDEO,LABEL
1497,W00960.mp4,dàn nhạc
1498,W00963.mp4,danh bạ
1499,W00964.mp4,danh dự
1500,W00965.mp4,danh hiệu
1501,W00966.mp4,danh lam thắng cảnh
1502,W00967.mp4,danh mục
1503,W00968.mp4,danh nhân
1504,W00969.mp4,danh sách
1505,W00970.mp4,danh từ
1506,W00971.mp4,danh từ riêng
1507,W00972.mp4,dán
1508,W00973.mp4,dao
1509,W00976.mp4,dãy núi
1509,W00975.mp4,dãy nhà
1511,W00978.mp4,dãy số liệu
1511,W00977.mp4,dãy số
1513,W00979.mp4,dạy
1513,W00980.mp4,dặn dò
1515,W00982.mp4,dân ca
1516,W00983.mp4,dân chài
1517,W00985.mp4,gian lận
1518,W00987.mp4,dân số
1519,W00988B.mp4,dân tộc
1520,W00988T.mp4,dân tộc
1521,W00989B.mp4,dân tộc thiểu số
1522,W00989N.mp4,dân tộc thiểu số
1523,W00989T.mp4,dân tộc thiểu số
1524,W00990.mp4,dẫn chương trình
1525,W00991.mp4,dẫn chứng
1526,W00992.mp4,dập
1527,W00994.mp4,dầu gội đầu
1528,W00995.mp4,dầu hoả
1529,W00996.mp4,dầu khí
1530,W00997.mp4,dầu mỏ
1531,W00998.mp4,dấu bằng
1532,W01001.mp4,dấu chấm
1533,W01002.mp4,dấu chấm hỏi
1534,W01003.mp4,dấu chấm than
1535,W01004.mp4,dấu chia
1536,W01005.mp4,dấu gạch ngang
1537,W01006.mp4,dấu hai chấm
1538,W01008.mp4,bắt buộc
1539,W01009.mp4,dấu ngoặc đơn
1540,W01010.mp4,dấu nhân
1541,W01011.mp4,dấu phẩy
1542,W01014.mp4,dây buộc tóc
1543,W01016B.mp4,dây điện
1544,W01016N.mp4,dây điện
1545,W01017.mp4,dây thần kinh
1546,W01018.mp4,dây thừng
1547,W01021.mp4,dẻo
1548,W01022B.mp4,dép quai hậu
1549,W01022T.mp4,dép quai hậu
1549,W01022N.mp4,dép quai hậu
1551,W01025.mp4,dê mẹ
1551,W01024.mp4,dê con
1553,W01026.mp4,dễ chịu
1553,W01027.mp4,dễ thương
1555,W01028.mp4,dệt
1556,W01032B.mp4,di truyền
1557,W01032N.mp4,di truyền
1558,W01032T.mp4,di truyền
1559,W01033B.mp4,dịch vụ
1560,W01033N.mp4,dịch vụ
1561,W01033T.mp4,dịch vụ
1562,W01034.mp4,diêm
1563,W01035.mp4,kịch
1564,W01036.mp4,kịch câm
1565,W01039.mp4,diện tích
1566,W01041.mp4,diện tích xung quanh
1567,W01043.mp4,xịt côn trùng
1568,W01044.mp4,diều
1569,W01046.mp4,Dinh Độc Lập
1570,W01050.mp4,hăm dọa
1571,W01051.mp4,doanh nghiệp
1572,W01053.mp4,doanh trại
1573,W01054.mp4,dọc
1574,W01055.mp4,dòng chữ
1575,W01056.mp4,dòng họ
1576,W01058.mp4,dòng sông
1577,W01060.mp4,dốc
1578,W01062.mp4,du học
1579,W01064.mp4,du thuyền
1580,W01068.mp4,dũng cảm
1581,W01069.mp4,dụng cụ
1582,W01071.mp4,duyệt binh
1583,W01075B.mp4,nhà nước
1584,W01075N.mp4,nhà nước
1585,W01075T.mp4,nhà nước
1586,W01076.mp4,dựng phim
1587,W01079.mp4,pháo đài
1588,W01080.mp4,đài sen
1589,W01082B.mp4,đại diện
1590,W01083.mp4,đại dương
1591,W01086.mp4,đại tá
1592,W01088.mp4,đại tướng
1593,W01089.mp4,đại úy
1594,W01092.mp4,đảm nhiệm
1595,W01093.mp4,đám ma
1596,W01094.mp4,đám mây
1597,W01095.mp4,đan
1598,W01096.mp4,đàn xê lô đại vĩ cầm
1599,W01098.mp4,đàn bầu
1600,W01099.mp4,đàn bướm
1601,W01100.mp4,đàn ghi ta
1602,W01101.mp4,đàn kiến
1603,W01103.mp4,đàn tơ-rưng
1604,W01105.mp4,đàng trong
1605,W01106.mp4,đáng quý
1606,W01110.mp4,đánh giá
1607,W01112.mp4,đánh răng
1608,W01113.mp4,đánh trống
1609,W01115.mp4,đào tạo
1610,W01117.mp4,đảo Lý Sơn
1611,W01118.mp4,đảo Phú Quốc
1612,W01122.mp4,đặc biệt
1613,W01122B.mp4,đặc biệt
1614,W01122N.mp4,đặc biệt
1615,W01122T.mp4,đặc biệt
1616,W01124.mp4,đặc điểm
1617,W01125.mp4,Đắk Lắk
1618,W01126.mp4,đăng ký
1619,W01127.mp4,đăng nhập
1620,W01128.mp4,đằng sau
1621,W01130.mp4,Đặng Văn Ngữ
1622,W01131.mp4,đắt đỏ
1623,W01132.mp4,đặt
1624,W01134.mp4,đập
1625,W01135.mp4,đất
1626,W01137.mp4,đất màu mỡ
1627,W01138.mp4,đất nặn
1628,W01141.mp4,đầu gối
1629,W01142.mp4,đầu hàng
1630,W01143.mp4,đầu tàu
1631,W01144.mp4,đầu tiên
1632,W01145.mp4,đầu xuôi đuôi lọt
1633,W01146.mp4,đấu tranh
1634,W01149.mp4,đầy
1635,W01150.mp4,đầy đủ
1636,W01151.mp4,đầy tớ
1637,W01152.mp4,đẩy
1638,W01153B.mp4,đen láy (như đen nhánh)
1639,W01153N.mp4,đen láy (như đen nhánh)
1640,W01153T.mp4,đen láy (như đen nhánh)
1641,W01154B.mp4,đèn báo giao thông
1642,W01154N.mp4,đèn báo giao thông
1643,W01154T.mp4,đèn báo giao thông
1644,W01155B.mp4,đèn điện
1645,W01155N.mp4,đèn điện
1646,W01155T.mp4,đèn điện
1647,W01159N.mp4,đèn pin
1648,W01159T.mp4,đèn pin
1649,W01161B.mp4,đèn vàng
1650,W01161N.mp4,đèn vàng
1651,W01162N.mp4,đèn xanh
1652,W01162T.mp4,đèn xanh
1653,W01164.mp4,đeo kính
1654,W01165B.mp4,đèo Hải Vân
1655,W01165N.mp4,đèo Hải Vân
1656,W01165T.mp4,đèo Hải Vân
1657,W01166.mp4,đèo
1658,W01170.mp4,đẹp đẽ (như đẹp)
1659,W01172.mp4,đẹp mê hồn
1660,W01175.mp4,đề-ca-mét (dam)
1661,W01176.mp4,đề-ca-mét vuông (dam2)
1662,W01177B.mp4,đề nghị
1663,W01177N.mp4,đề nghị
1664,W01177T.mp4,đề nghị
1665,W01179.mp4,đề tài
1666,W01182.mp4,đề-xi-mét khối (dm3)
1667,W01183.mp4,đề-xi-mét vuông (dm2)
1668,W01184.mp4,đếm
1669,W01185N.mp4,đền
1670,W01186.mp4,Đền Hùng
1671,W01188.mp4,đều đặn
1672,W01190.mp4,đi
1673,W01191.mp4,đi học
1674,W01192.mp4,đĩa
1675,W01193.mp4,đĩa DVD
1676,W01194.mp4,địa cầu
1677,W01196.mp4,địa đạo Củ Chi
1678,W01197.mp4,địa điểm
1679,W01199.mp4,địa lí
1680,W01201.mp4,đích
1681,W01203.mp4,điểm ở giữa đoạn thẳng
1682,W01204.mp4,tấm lòng
1683,W01205N.mp4,điện
1684,W01205T.mp4,điện
1685,W01207.mp4,Điện Biên Phủ
1686,W01208.mp4,điện thoại
1687,W01210.mp4,điêu khắc
1688,W01211.mp4,quả điều
1689,W01211N.mp4,quả điều
1690,W01212B.mp4,điều phối
1691,W01212N.mp4,điều phối
1692,W01213T.mp4,điều hòa
1693,W01214.mp4,điều khiển
1694,W01215.mp4,điều kiện
1695,W01216.mp4,điều tra
1696,W01217.mp4,điều trị
1697,W01219.mp4,đinh
1698,W01224.mp4,đỉnh
1699,W01225.mp4,đỉnh núi
1700,W01226.mp4,định vị
1701,W01227.mp4,đo
1702,W01229.mp4,đoàn cải lương
1703,W01232.mp4,đoàn tụ
1704,W01234.mp4,đoán
1705,W01235.mp4,đoạn thẳng
1706,W01236.mp4,đoạn thơ
1707,W01239.mp4,đọc sách
1708,W01241.mp4,đón
1709,W01242.mp4,đón tiếp
1710,W01243.mp4,đóng cửa
1711,W01246.mp4,đóng góp
1712,W01248.mp4,đô thị
1713,W01250.mp4,đồ dùng dạy học
1714,W01251.mp4,đồ dùng học tập
1715,W01254.mp4,độc hại
1716,W01255.mp4,đôi dép
1717,W01256.mp4,đổi
1718,W01257.mp4,đối diện
1719,W01258.mp4,đối tượng
1720,W01259B.mp4,nhập ngũ
1721,W01259N.mp4,nhập ngũ
1722,W01259T.mp4,nhập ngũ
1723,W01260.mp4,đội trưởng
1724,W01261.mp4,đồn công an
1725,W01262.mp4,Đông Nam
1726,W01264.mp4,đồng bằng
1727,W01265.mp4,đồng hồ
1728,W01267.mp4,Đồng Tháp Mười
1729,W01268.mp4,đổ nước
1730,W01272.mp4,độc lập
1731,W01273.mp4,đôi chân
1732,W01274.mp4,đôi tay
1733,W01277.mp4,đổi mới
1734,W01279.mp4,đối thoại
1735,W01280.mp4,đối xử
1736,W01281.mp4,đối xứng
1737,W01283.mp4,đội thiếu niên
1738,W01284.mp4,trống (không có gì)
1739,W01286.mp4,Đông Dương
1740,W01287.mp4,đông lạnh
1741,W01288.mp4,Đông Timor (nước Đông Timor)
1742,W01293.mp4,đồng lúa
1743,W01294B.mp4,đồng phục
1744,W01294N.mp4,đồng phục
1745,W01295.mp4,đồng ruộng
1745,W01294T.mp4,đồng phục
1747,W01296.mp4,đồng tiền
1748,W01298.mp4,nhiệt độ
1749,W01299.mp4,động cơ
1750,W01301.mp4,tác động
1751,W01302.mp4,động viên
1752,W01304B.mp4,đợi
1753,W01304N.mp4,đợi
1754,W01304T.mp4,đợi
1755,W01305.mp4,đơn giản
1756,W01310.mp4,dung tích
1757,W01314.mp4,đỡ
1758,W01315.mp4,đua ngựa
1759,W01316.mp4,đua thuyền
1760,W01317.mp4,đua xe máy
1761,W01318.mp4,đũa
1762,W01321.mp4,đun nấu
1763,W01323.mp4,đuôi
1764,W01324.mp4,sa thải
1765,W01325.mp4,đưa đón
1766,W01326.mp4,đứng nghiêm
1767,W01328.mp4,đựng
1768,W01329.mp4,đường biên giới
1769,W01331.mp4,đường cao
1770,W01330.mp4,đường bộ
1771,W01335.mp4,đường hàng không
1772,W01336.mp4,đường hầm
1773,W01337.mp4,đường kính
1774,W01341.mp4,đường Nguyễn Huệ
1775,W01343.mp4,đường sắt
1776,W01344.mp4,đường thẳng
1777,W01348B.mp4,e thẹn
1778,W01348N.mp4,e thẹn
1779,W01348T.mp4,e thẹn
1780,W01349.mp4,em dâu
1781,W01351B.mp4,em rể
1782,W01351N.mp4,em rể
1783,W01351T.mp4,em rể
1784,W01352B.mp4,em trai
1785,W01352T.mp4,em trai
1786,W01354.mp4,email
1787,W01357.mp4,Ê Đê
1788,W01358.mp4,ế ẩm
1789,W01360.mp4,Ê-ti-ô-pi-a (nước Ê-ti-ô-pi-a)
1790,W01364B.mp4,ga tàu
1791,W01364N.mp4,ga tàu
1792,W01364T.mp4,ga tàu
1793,W01365N.mp4,gà mái
1794,W01366.mp4,gà rừng
1795,W01367.mp4,gà tây
1796,W01368.mp4,gà trống
1797,W01375.mp4,gai
1798,W01376.mp4,gãi đầu gãi tai
1799,W01378N.mp4,gan dạ
1800,W01381.mp4,gang tay
1801,W01382.mp4,gánh
1802,W01384B.mp4,gạo
1803,W01384N.mp4,gạo
1804,W01384T.mp4,gạo
1805,W01385.mp4,gạo nếp
1806,W01387.mp4,gãy chân
1807,W01389.mp4,gáy
1808,W01391.mp4,gặm xương (con chó gặm xương)
1808,W01390.mp4,gặm cỏ
1810,W01392.mp4,gắn bó
1810,W01393.mp4,găng tay
1812,W01394.mp4,gắp thức ăn
1812,W01395.mp4,gặp gỡ
1814,W01396.mp4,gặt lúa
1814,W01397.mp4,gần gũi
1816,W01399.mp4,gấp quần áo
1817,W01400.mp4,gật đầu
1818,W01401.mp4,gật gù
1819,W01403N.mp4,gầy (miền Nam: ốm)
1820,W01403T.mp4,gầy (miền Nam: ốm)
1821,W01406.mp4,ghé thăm
1822,W01407.mp4,ghép hình
1823,W01410.mp4,ghi chép
1824,W01411.mp4,ghi chú
1825,W01412.mp4,ghi hình
1826,W01413.mp4,ghi nhớ
1827,W01415.mp4,Gia Lai
1828,W01417T.mp4,giả bộ (giống giả vờ)
1829,W01418.mp4,giả mạo
1830,W01419.mp4,giả sử
1831,W01423.mp4,giai đoạn
1832,W01424.mp4,giải thích
1833,W01426.mp4,giám sát
1834,W01427.mp4,giàn mướp
1835,W01429.mp4,giao hàng
1836,W01430B.mp4,giao thông
1837,W01430N.mp4,giao thông
1838,W01432.mp4,giã
1839,W01433B.mp4,giá trị
1840,W01433N.mp4,giá trị
1841,W01433T.mp4,giá trị
1842,W01434B.mp4,giá trị phần trăm
1843,W01434N.mp4,giá trị phần trăm
1844,W01434T.mp4,giá trị phần trăm
1845,W01435.mp4,giá trị tuyệt đối
1846,W01437.mp4,giải lao
1847,W01440.mp4,giải vô địch
1848,W01441.mp4,giám đốc
1849,W01442.mp4,giám khảo
1850,W01443.mp4,gian khổ
1851,W01444.mp4,giàn khoan
1851,W01445.mp4,giàn nho
1853,W01447B.mp4,gián tiếp
1854,W01450.mp4,giao hoán
1855,W01451.mp4,giao lưu
1856,W01452.mp4,giao thừa
1857,W01453B.mp4,giao tiếp
1858,W01453N.mp4,giao tiếp
1859,W01453T.mp4,giao tiếp
1860,W01458.mp4,giáo sĩ
1861,W01459.mp4,giàu có
1862,W01462.mp4,giấc ngủ
1863,W01464.mp4,giận dỗi
1864,W01466.mp4,giật mình
1865,W01467.mp4,giầy ba ta
1866,W01468.mp4,giầy dép
1867,W01469.mp4,giầy thể thao
1868,W01470B.mp4,giấy
1869,W01470N.mp4,giấy
1870,W01471B.mp4,giấy ăn
1871,W01471T.mp4,giấy ăn
1872,W01472B.mp4,giấy màu
1873,W01472N.mp4,giấy màu
1874,W01472T.mp4,giấy màu
1875,W01473B.mp4,giấy nháp
1876,W01473N.mp4,giấy nháp
1877,W01473T.mp4,giấy nháp
1878,W01474.mp4,giấy tờ
1879,W01476.mp4,giẻ lau
1880,W01477.mp4,gieo xúc xắc
1881,W01478.mp4,giếng nước
1882,W01479.mp4,giết
1883,W01482.mp4,gió Lào
1884,W01485.mp4,giỏi
1885,W01487.mp4,giọng nói
1886,W01489.mp4,giông bão
1887,W01491.mp4,giơ tay
1888,W01494.mp4,giới thiệu
1889,W01497B.mp4,giúp đỡ
1890,W01497N.mp4,giúp đỡ
1891,W01497T.mp4,giúp đỡ
1892,W01501.mp4,góc bẹt
1893,W01502.mp4,góc bếp
1894,W01503.mp4,góc học tập
1895,W01505.mp4,góc nhọn
1896,W01506.mp4,góc tù
1897,W01507.mp4,góc vuông
1898,W01508.mp4,góc vườn
1899,W01509.mp4,gói (đgt)
1900,W01510.mp4,gói
1901,W01511.mp4,gọi
1902,W01512.mp4,gọn gàng
1903,W01515.mp4,gọt bút chì
1904,W01516B.mp4,gỗ
1905,W01516N.mp4,gỗ
1906,W01517.mp4,gốm sứ
1907,W01518.mp4,gợi ý
1908,W01520.mp4,gửi quà
1909,W01523.mp4,gương
1910,W01524.mp4,gương mặt
1911,W01525.mp4,gương mẫu
1912,W01526.mp4,Hà Giang
1913,W01527.mp4,Hà Lan (nước Hà Lan)
1914,W01532.mp4,hài hước
1915,W01533.mp4,Hải Dương
1915,W01534.mp4,hải đảo
1917,W01536.mp4,hàm răng
1917,W01537.mp4,hạn hán
1919,W01540.mp4,hàng chục nghìn
1919,W01539.mp4,hàng chục
1921,W01541.mp4,hàng chục triệu
1922,W01542.mp4,hàng dọc
1923,W01543.mp4,hàng đơn vị
1924,W01545.mp4,hàng ngang
1925,W01547.mp4,hàng trăm
1926,W01546.mp4,hàng nghìn
1927,W01548.mp4,hàng trăm nghìn
1928,W01550.mp4,hàng triệu
1929,W01552.mp4,hàng xóm
1930,W01554.mp4,hành động
1931,W01556.mp4,hành lang
1932,W01557B.mp4,hành quân
1933,W01557N.mp4,hành quân
1934,W01557T.mp4,hành quân
1935,W01558.mp4,hành tinh
1936,W01559.mp4,hành vi
1937,W01560.mp4,hát ru
1938,W01562.mp4,hạt
1939,W01563.mp4,hạt cườm
1940,W01566.mp4,hạt lạc
1941,W01567.mp4,hạt lúa
1942,W01568.mp4,hạt tiêu
1943,W01569.mp4,hăng hái
1944,W01570.mp4,hằng đẳng thức
1945,W01573.mp4,hậu quả
1946,W01575B.mp4,héc-ta (ha)
1947,W01576B.mp4,héc-tô-gam (hg)
1948,W01576N.mp4,héc-tô-gam (hg)
1949,W01576T.mp4,héc-tô-gam (hg)
1950,W01577T.mp4,héc-tô-mét (hm)
1951,W01578N.mp4,héc-tô-mét vuông (hm2)
1952,W01578T.mp4,héc-tô-mét vuông (hm2)
1953,W01579.mp4,héo
1954,W01580.mp4,hét (giống la)
1955,W01582B.mp4,hệ thống
1956,W01582N.mp4,hệ thống
1957,W01582T.mp4,hệ thống
1958,W01583B.mp4,hi sinh
1959,W01583N.mp4,hi sinh
1960,W01583T.mp4,hi sinh
1961,W01584T.mp4,hi vọng
1962,W01587.mp4,hiện đại
1963,W01588.mp4,hiện nay
1964,W01591B.mp4,hiểu
1965,W01591N.mp4,hiểu
1966,W01591T.mp4,hiểu
1967,W01593.mp4,hiếu thảo
1968,W01594.mp4,hiệu thuốc
1969,W01595.mp4,hiệu (Toán học)
1970,W01596.mp4,hiệu cầm đồ
1971,W01599.mp4,hình
1972,W01600.mp4,hình bình hành
1973,W01601.mp4,hình cầu
1974,W01602.mp4,hình chiếu
1975,W01603.mp4,hình dáng
1976,W01604.mp4,hình elip
1977,W01606.mp4,hình hộp chữ nhật
1978,W01610.mp4,hình phạt
1979,W01612.mp4,hình thang
1980,W01616.mp4,hình trụ
1981,W01618.mp4,hình vẽ
1982,W01619B.mp4,hoa
1983,W01619N.mp4,hoa
1984,W01619T.mp4,hoa
1985,W01620.mp4,hoa cúc
1986,W01621.mp4,hoa đào
1987,W01622.mp4,hoa hồng
1988,W01625.mp4,hoa lay ơn
1989,W01629B.mp4,hoa sen
1990,W01629N.mp4,hoa sen
1991,W01629T.mp4,hoa sen
1992,W01634.mp4,hòa bình
1993,W01637.mp4,hòa nhập
1994,W01638.mp4,họa sỹ
1995,W01641.mp4,hoàn thành
1996,W01645.mp4,hoàng đế
1997,W01646.mp4,hoàng hôn
1998,W01649.mp4,Hoàng tử
1999,W01650.mp4,hoảng sợ
2000,W01651B.mp4,hoạt động
2001,W01655B.mp4,hoạt hình
2002,W01655N.mp4,hoạt hình
2003,W01655T.mp4,hoạt hình
2004,W01656.mp4,học giỏi
2005,W01658.mp4,học sinh Miền Nam
2006,W01659.mp4,học trung bình
2007,W01660.mp4,hỏi han
2008,W01661.mp4,hòn đá
2009,W01662.mp4,hót rác
2010,W01665.mp4,học bổng
2011,W01666.mp4,học kém
2012,W01668.mp4,học nhóm
2013,W01669.mp4,học phí
2014,W01670.mp4,học tập
2015,W01671.mp4,học trò
2016,W01673B.mp4,hỏi thăm
2017,W01674B.mp4,hòn bi (giống viên bi)
2018,W01675B.mp4,hỏng
2019,W01675N.mp4,hỏng
2020,W01675T.mp4,hỏng
2021,W01676.mp4,họng
2022,W01677B.mp4,họp
2023,W01677N.mp4,họp
2024,W01677T.mp4,họp
2025,W01678.mp4,hót
2026,W01679.mp4,hót rác (cái hót rác)
2027,W01681.mp4,Hồ Chí Minh
2028,W01682.mp4,hồ dán
2029,W01684.mp4,hồ Hoàn Kiếm
2030,W01686.mp4,hồ nước
2031,W01690B.mp4,hồi hộp
2032,W01690N.mp4,hồi hộp
2033,W01690T.mp4,hồi hộp
2034,W01692B.mp4,hối hận
2035,W01692N.mp4,hối hận
2036,W01692T.mp4,hối hận
2037,W01693.mp4,hối lộ
2038,W01695B.mp4,hội nghị
2039,W01696.mp4,hội thảo
2040,W01696N.mp4,hội thảo
2041,W01698.mp4,hội trường
2042,W01700.mp4,hôn
2043,W01701.mp4,hỗn số
2044,W01702.mp4,hộp
2045,W01703.mp4,hộp bút
2046,W01704.mp4,hộp sữa
2047,W01706.mp4,hơi nước
2048,W01707B.mp4,hợp đồng
2049,W01707T.mp4,hợp đồng
2050,W01709.mp4,hợp tác
2051,W01710.mp4,huân chương
2052,W01711.mp4,hung ác
2053,W01714.mp4,Hung-ga-ri (nước Hung-ga-ri)
2054,W01715.mp4,Hùng Vương
2055,W01716.mp4,hút nước
2056,W01717.mp4,hút thuốc lá
2057,W01718.mp4,huy hiệu
2058,W01719.mp4,huỷ diệt
2059,W01721B.mp4,huyện
2060,W01721N.mp4,huyện
2061,W01721T.mp4,huyện
2062,W01723.mp4,Hưng Yên
2063,W01724.mp4,hướng dẫn
2064,W01725.mp4,muối i-ốt
2065,W01726.mp4,I-rắc (nước I-rắc)
2066,W01727.mp4,ích lợi
2067,W01728B.mp4,in (ấn)
2068,W01730.mp4,ít
2069,W01731.mp4,ít hơn
2070,W01732.mp4,ít nhất
2071,W01733.mp4,Italia (nước Italia)
2072,W01734.mp4,kẻ cắp
2073,W01735.mp4,kèn
2074,W01737.mp4,kẻ thù
2075,W01738N.mp4,kém
2076,W01738T.mp4,kém
2077,W01739.mp4,keo kiệt
2078,W01743B.mp4,kẹo
2079,W01743N.mp4,kẹo
2080,W01743T.mp4,kẹo
2081,W01744.mp4,kẹp
2082,W01746.mp4,kể chuyện
2083,W01751.mp4,kết hợp
2084,W01754B.mp4,kết quả
2085,W01754N.mp4,kết quả
2086,W01754T.mp4,kết quả
2087,W01755.mp4,kêu
2088,W01756.mp4,kêu gọi
2089,W01757.mp4,khác
2090,W01758.mp4,khách
2091,W01759.mp4,khách mời
2092,W01760.mp4,khách sạn
2093,W01761.mp4,khách vip
2094,W01764.mp4,hoang mang
2095,W01767.mp4,khám bệnh
2096,W01768.mp4,khám phá
2097,W01770.mp4,kháng cự
2098,W01772.mp4,Khánh Hòa
2099,W01777.mp4,khăn mặt
2100,W01779.mp4,khăn quàng
2101,W01783.mp4,khâm phục
2102,W01784.mp4,khâu vá
2103,W01785.mp4,khẩu hiệu
2104,W01786.mp4,khẩu trang
2105,W01787.mp4,khe cửa
2106,W01788.mp4,khe núi
2107,W01789.mp4,khen
2108,W01791.mp4,khen tặng
2109,W01792.mp4,khéo
2110,W01794.mp4,khí cầu
2111,W01796.mp4,khiêm tốn
2112,W01800.mp4,khiêng
2113,W01803B.mp4,khó khăn
2114,W01803N.mp4,khó khăn
2115,W01806.mp4,khóa quần
2116,W01807.mp4,khoác vai
2117,W01808.mp4,khoan (cái khoan)
2118,W01809.mp4,khoảng cách
2119,W01810.mp4,khoá (cái khóa)
2120,W01811.mp4,khóa cửa
2121,W01813.mp4,khoác áo
2122,W01814.mp4,khoác tay
2123,W01815.mp4,khoan
2124,W01816.mp4,khoang tàu
2125,W01820.mp4,khoanh tay
2126,W01821.mp4,khóc
2127,W01822.mp4,khoe
2128,W01823.mp4,khoẻ mạnh
2129,W01824B.mp4,khỏi bệnh
2130,W01824N.mp4,khỏi bệnh
2131,W01824T.mp4,khỏi bệnh
2132,W01825.mp4,khói
2133,W01826.mp4,khóm dứa
2134,W01827.mp4,bụi tre
2135,W01828.mp4,khô héo
2136,W01831.mp4,cầu Long Biên
2137,W01832.mp4,khối lượng
2138,W01833.mp4,không gian
2139,W01834.mp4,không thẳng hàng
2140,W01835.mp4,khổng lồ
2141,W01836.mp4,khố
2142,W01840N.mp4,không hiểu
2143,W01841.mp4,không khí
2144,W01842N.mp4,khổ
2145,W01847.mp4,khớp xương
2146,W01851.mp4,khu vườn
2147,W01852.mp4,vực sâu
2148,W01854.mp4,khúc khuỷu
2149,W01856.mp4,khung cửa số
2150,W01858.mp4,khuôn hình
2151,W01859.mp4,khuy
2152,W01860.mp4,khuyên tai
2153,W01861.mp4,kì diệu
2154,W01863.mp4,kí duyệt
2155,W01864.mp4,ki-lô-gam
2156,W01865.mp4,ki-lô-mét vuông (km2)
2157,W01866B.mp4,kỉ niệm
2158,W01866N.mp4,kỉ niệm
2159,W01866T.mp4,kỉ niệm
2160,W01867.mp4,kí hiệu
2161,W01871.mp4,kỉ luật
2162,W01872B.mp4,kí tên
2163,W01872N.mp4,kí tên
2164,W01872T.mp4,kí tên
2165,W01876.mp4,kịch bản
2166,W01878N.mp4,kiểm tra
2167,W01878T.mp4,kiểm tra
2168,W01879.mp4,kiếm (cái kiếm)
2169,W01881.mp4,Kiên Giang
2170,W01883.mp4,kiên trì (giống: kiên nhẫn)
2171,W01886.mp4,kiến trúc
2172,W01887.mp4,kiến trúc sư
2173,W01888.mp4,"kiêu (kiêu căng, kiêu xa)"
2174,W01890.mp4,kim
2175,W01897.mp4,kinh ngạc
2176,W01898B.mp4,kinh nghiệm
2177,W01898N.mp4,kinh nghiệm
2178,W01898T.mp4,kinh nghiệm
2179,W01900.mp4,kính
2180,W01902.mp4,kính hiển vi
2181,W01903.mp4,kính lão
2182,W01904.mp4,kính lúp
2183,W01906.mp4,kính trọng
2184,W01908.mp4,Kon Tum
2185,W01909.mp4,la bàn
2186,W01910.mp4,la hét
2187,W01911B.mp4,là gì?
2188,W01911N.mp4,là gì?
2189,W01911T.mp4,là gì?
2190,W01912B.mp4,lá cây
2191,W01912N.mp4,lá cây
2192,W01913.mp4,lá thư
2193,W01914.mp4,Lạc Long Quân
2194,W01915.mp4,lạc quan
2195,W01920B.mp4,lái tàu hỏa
2196,W01920T.mp4,lái tàu hỏa
2197,W01924.mp4,làm bài tập
2198,W01924N.mp4,làm bài tập
2199,W01925B.mp4,làm quen
2200,W01928.mp4,làm việc
2201,W01930.mp4,lang thang
2202,W01932.mp4,làn sóng
2203,W01942.mp4,lãnh đạo
2204,W01943.mp4,thổ dân
2205,W01944.mp4,lao phổi
2206,W01945B.mp4,Lào (nước Lào)
2207,W01945N.mp4,Lào (nước Lào)
2208,W01945T.mp4,Lào (nước Lào)
2209,W01947.mp4,lão già
2210,W01948.mp4,lau chùi
2211,W01949.mp4,lau khô
2212,W01950.mp4,lau nhà
2213,W01951.mp4,lắc đầu
2214,W01953.mp4,lăng Bác Hồ
2215,W01955.mp4,lắng nghe
2216,W01956.mp4,lặn
2217,W01957.mp4,lặng lẽ
2218,W01960.mp4,lắp ráp
2219,W01961.mp4,Lâm Đồng
2220,W01962.mp4,lẫn lộn
2221,W01964.mp4,lầu (tầng)
2222,W01966.mp4,lây bệnh
2223,W01967.mp4,lây nhiễm
2224,W01970.mp4,lấy
2225,W01973.mp4,leo trèo
2226,W01977.mp4,lễ bế giảng
2227,W01977B.mp4,lễ bế giảng
2228,W01978N.mp4,lễ hội
2229,W01978T.mp4,lễ hội
